BubbleSort, QuickSort, MergeSort
0.178, 0.001, 0.002
0.179, 0.001, 0.001
0.178, 0.001, 0.001
0.184, 0, 0.008
0.193, 0, 0
0.182, 0, 0.007
0.192, 0, 0
0.181, 0, 0
0.193, 0, 0
0.184, 0.005, 0.002
0.19, 0.001, 0.002
0.195, 0.001, 0.002
0.192, 0.001, 0.003
0.184, 0.001, 0.002
0.181, 0, 0.005
0.189, 0, 0.004
0.18, 0, 0.005
0.181, 0, 0
0.183, 0, 0
0.19, 0, 0
0.18, 0, 0.005
0.179, 0, 0.005
0.188, 0, 0.004
0.18, 0, 0.003
0.18, 0.001, 0
0.175, 0.001, 0
0.175, 0.005, 0.001
0.175, 0.005, 0.002
0.175, 0, 0.005
0.183, 0, 0.005
0.175, 0, 0.005
0.183, 0, 0
0.182, 0, 0
0.183, 0, 0.005
0.182, 0, 0
0.182, 0, 0
0.174, 0.005, 0
0.18, 0.005, 0
0.179, 0, 0.005
0.177, 0, 0.005
0.171, 0.009, 0
0.175, 0.005, 0
0.171, 0, 0.009
0.172, 0, 0.008
0.206, 0, 0
0.184, 0, 0.006
0.183, 0, 0
0.183, 0, 0.005
0.181, 0.004, 0
0.183, 0, 0
0.19, 0, 0
0.18, 0, 0
0.172, 0.008, 0
0.173, 0.007, 0
0.172, 0, 0.008
0.19, 0, 0
0.177, 0.003, 0
0.178, 0, 0.002
0.178, 0.001, 0.001
0.176, 0, 0.004
0.177, 0, 0.004
0.185, 0, 0
0.186, 0, 0
0.185, 0.002, 0
0.185, 0, 0
0.185, 0.002, 0
0.185, 0, 0.004
0.185, 0, 0
0.18, 0.005, 0
0.18, 0, 0.005
0.18, 0.005, 0
0.179, 0, 0.005
0.177, 0, 0.005
0.182, 0, 0.005
0.183, 0, 0.006
0.175, 0, 0.005
0.182, 0, 0
0.195, 0, 0.005
0.178, 0, 0
0.18, 0, 0
0.179, 0, 0.005
0.178, 0, 0
0.183, 0.005, 0
0.175, 0.005, 0
0.175, 0.005, 0
0.172, 0, 0.008
0.176, 0, 0.006
0.185, 0, 0
0.19, 0, 0
0.177, 0, 0
0.18, 0, 0
0.178, 0, 0.002
0.185, 0.003, 0.002
0.185, 0.003, 0.002
0.185, 0, 0.002
0.185, 0, 0.002
0.185, 0, 0
0.18, 0, 0.005
0.18, 0.005, 0
0.183, 0, 0
0.182, 0, 0
0.18, 0, 0
0.18, 0, 0
0.176, 0, 0
0.182, 0, 0
0.181, 0, 0
0.183, 0.007, 0
0.175, 0.005, 0
0.186, 0, 0
0.19, 0, 0.005
0.192, 0, 0
0.189, 0, 0
0.179, 0, 0.005
0.182, 0, 0
0.178, 0, 0
0.175, 0.005, 0
0.175, 0.005, 0
0.182, 0, 0
0.181, 0, 0
0.18, 0, 0
0.18, 0, 0.003
0.18, 0, 0.002
0.175, 0.005, 0
0.175, 0.005, 0
0.175, 0, 0
0.182, 0, 0
0.184, 0, 0
0.185, 0, 0
0.18, 0.005, 0
0.178, 0.005, 0
0.176, 0, 0.005
0.177, 0, 0.004
0.18, 0, 0
0.18, 0, 0
0.176, 0, 0.004
0.18, 0.005, 0
0.176, 0, 0.005
0.178, 0, 0.005
0.179, 0, 0.005
0.178, 0.005, 0
0.184, 0, 0
0.184, 0, 0.003
0.187, 0, 0.003
0.186, 0, 0.004
0.185, 0.005, 0
0.185, 0.005, 0
0.179, 0, 0
0.179, 0, 0.005
0.185, 0, 0
0.187, 0, 0.003
0.187, 0, 0.003
0.18, 0, 0
0.18, 0.002, 0
0.179, 0.005, 0
0.183, 0, 0
0.184, 0, 0.005
0.185, 0, 0.005
0.18, 0, 0
0.181, 0, 0
0.181, 0, 0
0.181, 0, 0
0.185, 0, 0
0.179, 0, 0.005
0.185, 0, 0
0.18, 0, 0.004
0.181, 0, 0
0.181, 0, 0
0.185, 0, 0
0.175, 0, 0.01
0.188, 0, 0.005
0.196, 0, 0
0.183, 0, 0
0.183, 0, 0
0.184, 0, 0.006
0.185, 0, 0
0.181, 0, 0.005
0.183, 0, 0
0.188, 0, 0
0.172, 0, 0.016
0.188, 0, 0
0.188, 0, 0
0.182, 0, 0
0.173, 0, 0
0.172, 0, 0.016
0.188, 0, 0
0.188, 0, 0
0.173, 0, 0
0.173, 0, 0
0.173, 0, 0.015
0.189, 0, 0
0.188, 0, 0
0.182, 0, 0.006
0.188, 0.006, 0
0.172, 0, 0
0.17, 0, 0
0.173, 0.016, 0
0.188, 0, 0
0.173, 0, 0
0.189, 0, 0
0.188, 0, 0
0.189, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.187, 0, 0
0.187, 0, 0
0.172, 0, 0.016
0.171, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.203, 0, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0.016, 0
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0.016, 0
0.172, 0.015, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.173, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.187, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.188, 0, 0
0.187, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.171, 0.016, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.171, 0.016, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0, 0.016
0.187, 0, 0
0.172, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.016
0.171, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0, 0.016
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0.016
0.172, 0.015, 0
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0.016
0.172, 0, 0.015
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0, 0.016
0.172, 0.015, 0
0.188, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.171, 0, 0
0.187, 0, 0
0.172, 0, 0
0.187, 0, 0
0.187, 0, 0
0.188, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.016
0.171, 0.016, 0
0.188, 0, 0
0.187, 0, 0
0.187, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0.015
0.172, 0.016, 0
0.187, 0, 0
0.188, 0, 0
0.187, 0, 0
0.172, 0, 0
0.172, 0, 0
0.172, 0, 0
0.171, 0, 0
0.172, 0, 0
0.172, 0, 0.016
